"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"M23110","GOBP_INTERFERON_ALPHA_PRODUCTION",32,0.663582781844998,1.93197616082372,9.49478120654345e-05,0.00272962660748738,0.0023225576062911,4243,"tags=59%, list=20%, signal=48%","MMP12/STAT1/TLR8/IFIH1/RIPK2/HAVCR2/NMI/NMB/RIGI/TLR4/IL10/NLRC3/IRF5/IRF3/TRIM65/HSPD1/LILRA4/TLR7/DHX36"
"M17577","GOCC_DYNEIN_COMPLEX",52,-0.62248135965625,-1.94327694601424,9.95563732430942e-05,0.00285472112113338,0.00242899678496003,2770,"tags=31%, list=13%, signal=27%","DYNLL2/DYNC2I1/DYNLT3/DYNC1I2/DCTN4/TPR/DYNC2LI1/DYNC2H1/CFAP70/DNAH7/DNAL1/DNAH5/DNAI4/DNAI7/DYNLRB2/DNALI1"
"M16788","GOBP_LEUKOCYTE_HOMEOSTASIS",128,0.456638935284745,1.70836945082813,0.000101868739689286,0.00291349846477322,0.0024790086679677,4118,"tags=46%, list=19%, signal=37%","AIM2/CCNB2/CXCL6/LYN/LTB/TNFSF13B/IL2RA/IL7R/TNFRSF17/PSMB9/TNFAIP3/FCER1G/JAK3/IL2RG/CCR2/FAS/PDE4B/ADA/SLC7A11/GPR183/LGALS2/PIK3CD/FAM3D/ANXA1/CORO1A/MERTK/IL7/LTBR/BAK1/SOS1/P2RX7/ADAM17/IL6/PSMB2/CHST3/WDR37/LGALS9/NCKAP1L/BTK/CD74/PSMA7/SH2B2/SIT1/SPNS2/BCL2L11/RC3H2/PIK3CB/PSMB4/PSMB10/ZC3H8/PSMB8/TNFSF14/PPP2R3C/FCAR/LAT/HIF1A/DOCK11/LTA/BCL10"
"M11429","GOBP_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION",81,0.524793685154043,1.83306122712631,0.000103080946110667,0.00294058935473025,0.00250205949563707,4474,"tags=48%, list=21%, signal=38%","RAD51AP1/SKP2/CGAS/CHEK1/RAD51/PARPBP/FANCB/POLQ/PLK1/PELI1/RNF8/MRGBP/RIF1/ACTL6A/MAD2L2/UBQLN4/VPS72/FBH1/TEX15/RMI2/PRMT1/ING3/SMCHD1/NBN/EPC1/TIMELESS/KDM1A/CSNK2A1/KLHL15/TRRAP/OOEP/RECQL5/FIGNL1/KMT5A/ERCC6/SENP3/RUVBL1/HELB/ACTR2"
"M13812","GOBP_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS",76,0.535766279578152,1.85701117919673,0.000103711710589514,0.00295099705746624,0.00251091509848296,4113,"tags=54%, list=19%, signal=44%","LYN/IGHG1/IL2RA/FCGR3B/FCGR1BP/FCER1G/HCK/FCGR1A/FCGR2B/FCGR2C/RHBDF2/TNF/NOTCH1/CCR7/YES1/PLA2G2D/FCGR2A/FGR/SYK/EXT1/IL10/BTK/HLA-E/KARS1/CD6/CD68/HLA-DRB1/FUT7/HMGB2/RASGRP1/ABCC1/FYN/IL20RB/PSMB4/SRC/MAPK14/FURIN/CD28/SPN/LTA/MKRN2"
"M35387","HP_TRANSPOSITION_OF_THE_GREAT_ARTERIES",85,-0.541026650034243,-1.83300143092194,0.000106735257934005,0.00302153356452463,0.00257093250179384,1469,"tags=25%, list=7%, signal=23%","GPC3/DNAAF3/CFAP300/STK36/RSPH3/BRWD1/MED13L/CFAP53/GPC4/DNAH7/DNAL1/SPEF2/CCNO/TTC12/DNAAF4/DNAAF11/DNAH5/NEK10/ZMYND10/NME5/RSPH1"
"M5982","GOBP_B_CELL_DIFFERENTIATION",148,0.442925434743995,1.70283350179061,0.000106573543459058,0.00302153356452463,0.00257093250179384,2752,"tags=33%, list=13%, signal=29%","IGHM/SFRP1/IL4I1/SLAMF8/SPIB/TNFSF13B/PLCG2/EZH2/POU2AF1/CEBPG/PTPRC/VCAM1/JAK3/CMTM7/IL2RG/CR1/FCGR2B/DCLRE1C/ADA/IRF8/KIT/GPR183/HMGB3/PIK3CD/LAPTM5/HDAC9/FZD9/CD27/IL7/KLF6/BAK1/PTPN2/IKZF3/ADAM17/IL6/MSH2/PRKDC/CYLD/NCKAP1L/MALT1/SYK/MS4A1/IL10/BTK/SPI1/CR2/NFAM1/ITGA4/CD79A"
"M16051","GOBP_BRANCHING_MORPHOGENESIS_OF_AN_EPITHELIAL_TUBE",163,-0.458869771350278,-1.72276062879404,0.0001070974843898,0.0030240732424265,0.00257309343773004,1293,"tags=17%, list=6%, signal=16%","IGF1/BTRC/PBX1/DLG5/WNT5A/BMP4/HOXA5/SLIT2/LEF1/FGF1/SFRP2/NKX3-1/EDNRA/CITED1/SEMA3E/FGF10/TBX3/GLI3/BCL2/CELSR1/GREB1L/MSX2/NPNT/AREG/AR/ESR1/FOXA1/PGR"
"M43557","HP_BLISTERING_BY_ANATOMICAL_LOCATION",26,0.717321561981077,1.97983030459886,0.000110711669504096,0.003118191361642,0.00265317572923254,1206,"tags=42%, list=6%, signal=40%","MMP1/KRT16/DSG1/PKP1/KRT6B/KRT5/KRT6A/FERMT1/DSG3/KRT17/HLA-DQB1"
"M42596","GOBP_MYELOID_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE",105,0.476541855054717,1.72880981983748,0.000111996974953768,0.00314640615458725,0.00267718285232591,3432,"tags=43%, list=16%, signal=36%","LYN/CCL3/ADORA2B/ADGRE2/PLCG2/LBP/SCNN1B/FCER1G/ITGB2/CCR2/IFNG/SLAMF1/CD84/SUCNR1/TNF/KIT/IL1B/PIK3CD/HAVCR2/NMI/CD300A/TYROBP/GNAI1/ANXA3/LGALS9/IL1RAP/FGR/SYK/DOCK2/ADORA3/BTK/ITGAM/SPI1/KARS1/UNC13D/PTGDS/CBL/DYSF/BCR/RASGRP1/IL13RA2/RAC2/PIK3CG/MYD88/GRN"
"M18591","GOMF_PEPTIDE_ANTIGEN_BINDING",37,0.646981923626778,1.91751922526049,0.000112480681996932,0.00315201547505039,0.00268195565526975,3820,"tags=70%, list=18%, signal=58%","SLC7A5/TAP2/TAP1/HLA-DOB/HLA-DQB1/HLA-F/HLA-DQA1/TRGV9/HLA-DMB/HLA-DMA/HLA-E/HLA-B/CD209/HLA-G/HLA-DRB1/HLA-C/HLA-DOA/HLA-DRB5/B2M/HLA-DPA1/HLA-DRA/TRAV12-3/TAPBP/HLA-A/HLA-DRB4/TRAV23DV6"
"M36229","HP_ABNORMALITY_OF_CHROMOSOME_STABILITY",56,0.573995569840435,1.87203405318964,0.000114358046616704,0.00319655225013996,0.00271985066459455,3458,"tags=48%, list=16%, signal=41%","CDCA7/BLM/RAD51/UBE2T/FANCB/DNMT3B/FANCA/MCM4/FANCE/BRCA2/FANCD2/FANCI/NF2/TCN2/RFWD3/ZBTB24/FANCG/MAD2L2/HELLS/DCLRE1B/UHRF1/BRIP1/NBN/FMR1/SMO/PIK3CA/FANCL"
"M12535","GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_12_PRODUCTION",42,0.618537592271007,1.89138451500241,0.000114863747293477,0.00320262061235104,0.00272501405242658,3817,"tags=55%, list=18%, signal=45%","IDO1/CLEC7A/LTB/PLCG2/RIPK2/TLR2/IFNG/IRF8/LAPTM5/CCL19/CCR7/CD40/IL23A/TLR4/LGALS9/IRF1/SYK/UNC93B1/HLA-G/IRF5/MDK/MAPK14/HSPD1"
"M38034","HP_ABNORMAL_NATURAL_KILLER_CELL_MORPHOLOGY",49,0.596788069182645,1.87487156804388,0.000117045949421797,0.00325528546549796,0.00276982500016758,3536,"tags=63%, list=17%, signal=53%","MCM10/DNMT3B/PSMB9/PTPRC/JAK3/IL2RG/CARD9/GINS1/KNSTRN/MCM4/CD3D/PIK3CD/ELF4/IRF4/SASH3/ORAI1/POLD1/PRKDC/IRF1/SYK/DCLRE1B/PGM3/CD70/MAP3K14/NLRC4/DOCK8/B2M/POLD3/PIK3CG/MYD88/CD3E"
"M10257","GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_GROWTH_FACTOR_STIMULUS",324,-0.393218811171523,-1.58480706543638,0.000118710485702791,0.00329332564960969,0.00280219225461589,3914,"tags=35%, list=18%, signal=29%","KDR/SPRED1/PALS1/LOX/MIR101-1/CIDEA/EPN2/FSTL3/OVOL2/NPTN/XIAP/MECOM/TWSG1/GREM2/OFD1/ING2/EMILIN1/LRRC32/NGFR/CDH5/ITGB3/STUB1/HSPA5/HES1/HIPK2/HIF1AN/CAV2/ZDHHC17/RUNX2/UBE2D3/SMAD3/CREBBP/ITGA3/ZBTB7A/ADAMTS12/CTNNB1/ITGA8/FSTL1/SNX25/SMAD4/DLL1/CAV1/HTRA3/TGFBR3/AGT/RASL11B/FZD4/CYFIP2/TOB1/CADM4/SPART/SPRY1/NBL1/TGFB1I1/CREB3L1/PDPK1/SAP30L/ARID4A/MMRN2/FZD1/GPC1/SIN3A/SORL1/TMEM204/NUMA1/GPC3/NEDD4/JCAD/ELAPOR2/SULF2/PMEPA1/CRIM1/SKP1/CHRD/THBS1/FGF18/NEO1/WNT5A/NR2F2/BMP4/DCN/PPM1A/PBLD/ZEB1/SLIT2/HTRA1/FBN1/FGF1/SFRP2/SFRP4/LDLRAD4/CILP/CITED1/ZNF423/PCSK6/DKK3/SPRED2/GDF15/FGF10/ASPN/ZNF703/SMOC2/SLC2A10/XBP1/FST/LRG1/MSX2/LRP2/NPNT/SHISA2/GATA3/TFAP2B"
"M3080","GOBP_RRNA_METABOLIC_PROCESS",284,0.374566006309027,1.54434503386023,0.00011943700957469,0.00330521819264424,0.00281231126364345,5330,"tags=46%, list=25%, signal=35%","CDKN2A/GTPBP4/MYC/LYAR/BOP1/NOP2/CHD7/ISG20/RPUSD3/DKC1/RPP25/RRP1/RPP40/POLR2F/NPM3/BYSL/RRP1B/RPF2/XRN1/TEX10/RIOK1/POLR1E/PAK1IP1/TCOF1/RPS24/DCAF13/UTP4/DDX11/SLX9/MDN1/EMG1/PRKDC/RRP7A/PNO1/DDX21/DDX18/USP36/WDR77/SLFN13/SUV39H1/WDR12/RCL1/EXOSC4/NAT10/MRTO4/MACROH2A2/WDR43/POP4/NOL9/POLR1B/WDR74/PPAN/DDX49/MARS1/NOLC1/ZNHIT6/POLR1C/TSR1/WDR3/NIFK/BMS1/GAR1/FBL/RPP38/RIOK3/ERI3/HEATR1/PES1/ERI1/RRS1/UTP23/PDCD11/SMARCA4/NOL10/RRP9/BRIX1/UTP25/RRP36/DEDD/NOB1/POP7/SLFN5/NOP56/NOP58/DDX27/UTP11/UTP6/EBNA1BP2/LSM6/EXOSC5/LAS1L/ABT1/NOL7/EXOSC3/POLR1G/DDX47/ERCC6/MPHOSPH6/GTF3C6/POLR2K/MAK16/POLR2H/POLR1A/SENP3/RPS16/RPS21/RBFA/MPHOSPH10/WBP11/DDX55/GEMIN4/WDR46/EXOSC2/URB1/SIRT7/NOP10/GTF3C5/NOL11/IMP4/WDR18/SNU13/UTP18/REXO1/NSUN5/EIF4A3/GTF3C2/BUD23/SMARCB1/SART1/RBM34/POLR1H"
"M35334","HP_FETAL_POLYURIA",12,-0.84460767023596,-1.91838211676801,0.000122739340557203,0.00338815537851562,0.00288288003351167,341,"tags=42%, list=2%, signal=41%","ITGA8/MAGED2/GREB1L/RET/GFRA1"
"M26861","GOMF_EXOGENOUS_PROTEIN_BINDING",83,0.510187472838205,1.78363927257038,0.000123163644162253,0.00339143166071593,0.00288566772400525,2673,"tags=37%, list=13%, signal=33%","EGFR/CDK1/ICAM1/CD86/PLSCR1/PVR/CD80/CR1/SLC52A2/CCR5/CLDN1/MRC1/SLAMF1/NECTIN4/CXADR/SCARB1/CXCR4/ITGB7/ACE2/MOG/NPC1/ANPEP/CLEC5A/SLC7A1/SLC3A2/EPHA2/F11R/CR2/TFRC/CD209/TYRO3"
"M16862","GOBP_ACUTE_PHASE_RESPONSE",47,0.592439881996535,1.85681805322208,0.000123506461435685,0.00339245347166287,0.00288653715236607,1784,"tags=36%, list=8%, signal=33%","ORM1/LCN2/ORM2/CD163/SAA2/ASS1/LBP/PTGS2/PLSCR1/CEBPB/SAA4/TNFRSF11A/TNF/IL1RN/IL1B/IL6R/IL6"
"M17560","GOCC_INTRACILIARY_TRANSPORT_PARTICLE",26,-0.72987710902333,-1.96756684374336,0.000125084224258521,0.00342576577379556,0.00291488159350286,3319,"tags=65%, list=16%, signal=55%","IFT57/IFT27/IFT81/IFT56/WDR35/CLUAP1/IFT43/IFT74/IFT22/TRAF3IP1/IFT46/IFT140/IFT70B/IFT88/WDR19/IFT70A/UBXN10"
"M38470","HP_IMPAIRED_ANTIGEN_SPECIFIC_RESPONSE",62,0.56021417030703,1.86305184378883,0.000125336658931333,0.00342576577379556,0.00291488159350286,3494,"tags=45%, list=16%, signal=38%","IGKC/IL2RA/CTPS1/LCP2/ICOS/FAS/KNSTRN/ADA/CD247/PIK3CD/CORO1A/FASLG/SASH3/POLD1/MALT1/DOCK2/ZAP70/BTK/PGM3/CR2/TNFRSF9/CD70/CD79A/B2M/TCF3/RAC2/CASP10/IRF2BP2"
"M15140","GOBP_CHRONIC_INFLAMMATORY_RESPONSE",22,0.745324121190088,2.00032849119399,0.000129272248084873,0.00352465389925758,0.00299902254059565,3210,"tags=68%, list=15%, signal=58%","S100A8/IDO1/S100A9/CCL5/ADORA2B/VCAM1/CEBPB/TNFAIP3/TNF/CXCL13/VNN1/IL10/UNC13D/ABCC1/CCL11"
"M40426","GOBP_NEGATIVE_REGULATION_OF_LOCOMOTION",329,-0.382717722051007,-1.55078524175048,0.000132901836826866,0.00361473451781307,0.00307566944359388,3117,"tags=29%, list=15%, signal=25%","PTPRM/BMPR1A/CYGB/CERS2/SRGAP1/LRP1/NISCH/DUSP10/DNAJA4/THY1/CXCL12/CDH1/NEDD9/GSK3B/AKT1/KLF4/DPYSL3/PATZ1/ZMYND8/STC1/ARID2/MEOX2/TGFBR3/CTNNA1/TCAF1/TBX5/CCN3/EPPK1/SERPINB1/NBL1/PTEN/NF1/MAGI2/CLDN5/SAP30L/ARID4A/MMRN2/PODN/SIN3A/DLC1/MMP28/CLASP2/PTPRG/FBLN1/IGFBP5/LIMCH1/ABCC8/ALOX15B/PHLDB2/MCC/C5AR2/CHRD/DLG5/THBS1/SEMA5A/SEMA3F/WNT5A/NR2F2/HOXA7/BMP4/RECK/C5/DCN/MIA3/SYNJ2BP/CARD10/TNN/SLIT2/NHERF1/ABHD2/SFRP2/CDH11/SEMA6D/STARD13/TP53INP1/ADIPOQ/COL3A1/PRKG1/LDLRAD4/GJA1/CARTPT/LIMA1/CCDC125/APOD/MACIR/ROBO2/RHOB/NAV3/GDF15/EVL/PTPRT/BMERB1/BCL2/GATA3/DACH1/ERBB4"
"M43539","HP_DECREASED_NASAL_NITRIC_OXIDE",29,-0.704038108878342,-1.95660138147506,0.000134481224243459,0.0036221799646351,0.00308200455151718,4580,"tags=59%, list=21%, signal=46%","CFAP45/CFAP298/RSPH9/LRRC56/CCDC65/ODAD3/ODAD4/WFDC2/CFAP300/RSPH3/BRWD1/CCNO/WDR19/DNAH5/NEK10/ZMYND10/RSPH1"
"M36461","HP_ABNORMAL_MACROPHAGE_MORPHOLOGY",49,0.59223128653824,1.86055596311992,0.000133911554800832,0.0036221799646351,0.00308200455151718,3270,"tags=49%, list=15%, signal=42%","TLR8/CYBB/CTLA4/PRF1/NCF1/NCF2/SEMA4D/IFNG/CYBA/PTPN22/ITK/SLC7A7/SH2D1A/STX11/SAMD9L/HAVCR2/CD27/NPC1/APOE/UNC13D/RAB27A/HLA-DPA1/IFNGR1/PIK3CG"
"M35158","HP_POSTAXIAL_HAND_POLYDACTYLY",95,-0.510955702903051,-1.76448634776127,0.0001342771156771,0.0036221799646351,0.00308200455151718,4263,"tags=46%, list=20%, signal=37%","ZNF141/DYNLT2B/CPLANE1/BBS9/WDPCP/TGFBR1/OFD1/KIAA0825/TCTN3/BBS12/CC2D2A/B9D1/BBS2/ARL6/CFAP418/EVC/DYNC2I1/CTNNB1/TMEM237/WDR35/CEP290/TBX5/TXNDC15/FGFR2/IQCE/TMEM67/NEK1/CEP120/GPC3/TMEM107/DYNC2LI1/TCTN1/IFT140/GPC4/SC5D/DYNC2H1/BBS1/ARMC9/LZTFL1/WDR19/TBX3/GLI3/SETBP1/BMPR1B"
"M50791","HP_ABNORMAL_PLATELET_COUNT",456,0.335199604621261,1.43651170505904,0.000134220917764437,0.0036221799646351,0.00308200455151718,4090,"tags=34%, list=19%, signal=28%","PHGDH/RYR1/LYN/IGHG1/STAT1/KIF15/TLR8/LCK/IL7R/IFIH1/CTLA4/TYMS/RAD51/PRF1/UBE2T/FANCB/LBR/FCGR3B/TNFAIP3/KCNN4/SOCS1/FYB1/FCGR2B/USP18/NABP1/SAMHD1/FANCA/FAS/DKC1/IFNG/DCLRE1C/FCGR2C/IRAK1/PTPN22/ASXL1/ADA/IRF8/ITK/FANCE/KIT/ETV6/SLC7A7/SH2D1A/ETS1/PIK3CD/NOTCH1/BRCA2/ELF4/FANCD2/HLA-DQB1/STX11/SAMD9L/ESCO2/PNP/FANCI/SLC19A1/PLOD3/HLA-DQA1/NRAS/TCN2/FASLG/IKZF1/GIMAP5/EPHB2/RRAS2/SASH3/OTULIN/SNX10/TTC7A/HMOX1/SOS1/SAT1/RFWD3/RPS24/APOE/MYCN/FCGR2A/SPP1/FANCG/NAA10/RNASEH2A/MAD2L2/IRF1/MOGS/USB1/NFKB2/LIN28B/DOCK2/CLPB/ABCA1/ZAP70/BRAF/IL10/BTK/ANKRD11/ITGAM/HEATR3/PSTPIP1/BRIP1/PML/CR2/KARS1/TFRC/HLA-B/MARS1/HLA-DRB1/UNC13D/WIPF1/NOS3/CBL/PLAU/BCR/RASGRP1/NLRC4/IRF5/STAT4/SMC5/GCSH/NBN/TBL1XR1/IFNGR1/FLNA/ADA2/PPIL1/PIK3CG/PSMB4/LACC1/CASP10/DEF6/PSMB8/HIRA/FANCL/TBX1/IRF2BP2/NPM1/RECQL/SRC/NSUN2/KRAS/CIITA/ATP6V1B2/SUPT7L/HPS5/SAMD9/DHFR/PIGA/ARPC1B/FANCC/LAT/TBXAS1/DOCK11/PTPRJ/DGUOK/CALR"
"M15337","GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_2_PRODUCTION",50,0.593461776744085,1.87281233959568,0.000134883250547215,0.00362421169811731,0.00308373329274506,4007,"tags=54%, list=19%, signal=44%","CLEC7A/PLCG2/CD86/PSMB9/PTPRC/RIPK2/CD80/CCR2/CD83/PDE4B/PRKCQ/IL1B/PNP/ANXA1/IRF4/SASH3/STOML2/PSMB2/MALT1/MAP3K7/PSMA7/PSMB4/PSMB10/PSMB8/CD3E/CD4/CD28"
"M45241","GOBP_POSITIVE_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEPARATION",22,0.743333544615102,1.99498610802989,0.000142530632386535,0.00380207314325332,0.0032350702745628,1658,"tags=50%, list=8%, signal=46%","CDC20/SKA1/BIRC5/AURKB/UBE2C/DLGAP5/CDCA8/PLK1/SKA3/ESPL1/INCENP"
"M17802","GOCC_MICROBODY_LUMEN",51,-0.608932652256407,-1.89674819729532,0.000142488616587556,0.00380207314325332,0.0032350702745628,1652,"tags=29%, list=8%, signal=27%","DDO/ABCD3/HSD17B4/AGPS/LONP2/ACOT2/AMACR/EPHX2/PEX7/CRAT/CROT/ECI2/ACOT4/NUDT12/ACOX2"
"M34173","GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_SYMBIOTIC_INTERACTION",213,0.394689938303709,1.58868382004738,0.000142457033183316,0.00380207314325332,0.0032350702745628,3817,"tags=32%, list=18%, signal=27%","LAMP3/CXCL8/CXCL6/EGFR/KRT6A/CDK1/ICAM1/SCNN1B/SIGLEC1/TREM1/CD86/PLSCR1/PVR/KPNA2/IFIT1/NCF1/CD80/CTSL/CR1/SLC52A2/CCR5/CLDN1/MRC1/SLAMF1/NECTIN4/CXADR/SCARB1/NMT2/CXCR4/ITGB7/ACE2/ZNF639/CHMP4C/MOG/NPC1/ANPEP/TMPRSS2/LGALS9/CLEC5A/CTSB/NRP1/SLC7A1/SLC3A2/EPHA2/TRIM38/F11R/CR2/TFRC/CD209/TPCN2/TYRO3/PHB1/NUP153/CBL/ITCH/TRIM11/FMR1/FUCA2/MYD88/GAPDH/KPNA3/SRC/CHMP1A/SELPLG/TNFRSF4/ILF3/CD4/FURIN/HSPD1"
"M10860","GOBP_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_SIGNALING_PATHWAY",30,0.675139076524122,1.92950902510094,0.000143983895123637,0.0038262123707497,0.00325560962096203,3567,"tags=60%, list=17%, signal=50%","INAVA/SLC15A2/RIPK2/TNFAIP3/BIRC3/PTPN22/SLC15A3/TLR4/NOD2/OTULIN/CYLD/MAP3K7/ITCH/IRF5/NAGK/RNF34/LACC1/NFKBIA"
"M10459","GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS",197,0.407251514072209,1.62267634098308,0.000144125148325978,0.0038262123707497,0.00325560962096203,3325,"tags=37%, list=16%, signal=31%","IL4I1/RUNX3/IL2RA/LCK/IL7R/CCR1/LILRB2/CD86/IL15RA/PTPRC/LILRB4/RIPK2/CD80/TOX/IL2RG/CR1/SOCS1/PPARGC1B/CD83/IFNG/ADA/TNFRSF11A/TNF/CCL19/CORO1C/PNP/VNN1/GPR65/ANXA1/IL2RB/POU4F1/CD27/IL1RL2/IL23A/SASH3/IL7/HCLS1/TYROBP/IL12RB1/IL18/PRKDC/EVI2B/CYLD/LGALS9/ACTL6A/NCKAP1L/IL15/MALT1/SYK/BTN2A2/ADAM8/ZAP70/CBFB/IL10/BTK/CD74/HSF1/SPI1/HLA-G/HLA-DRB1/CSF1/IL34/PRKCA/DLK1/TMEM64/RASGRP1/HLA-DRA/LIF/SMARCA4/SLC9B2/VSIR/TNFSF9"
"M36666","HP_RECTAL_ABSCESS",10,0.843682490959984,1.87953495248874,0.000145244682672421,0.00384673089168463,0.00327306821648441,3043,"tags=90%, list=14%, signal=77%","IGHM/CYBB/NCF1/NCF2/ITGB2/CYBA/TTC7A/VANGL1/RAC2"
"M16840","GOBP_POSITIVE_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION",71,0.543133011777789,1.84145042629195,0.000148705854681227,0.00392643880387423,0.00334088929400093,2594,"tags=45%, list=12%, signal=40%","IL12RB2/RUNX3/CD86/PTPRC/LILRB4/RIPK2/CD80/IL2RG/SOCS1/CCR2/CD83/IFNG/PRKCQ/ADA/XCL1/CCL19/PNP/GPR65/ANXA1/IL23A/SASH3/IL12RB1/IL18/LGALS9/NCKAP1L/MALT1/SYK/ZAP70/CBFB/HLA-E/IL12A/HLA-DRB1"
"M41556","HP_ABNORMAL_SPUTUM",139,-0.464748682391738,-1.70793490046195,0.000148961947952695,0.00392643880387423,0.00334088929400093,1457,"tags=24%, list=7%, signal=22%","DNAAF3/COL5A1/TGFB2/CFAP300/ERAP1/STK36/RSPH3/BRWD1/MYH11/MFAP5/FBN1/DNAH7/DNAL1/TGFB3/SPEF2/COL3A1/SERPINA1/EDNRA/PRKG1/CCNO/TTC12/DNAAF4/DNAAF11/DNAH5/NEK10/GSTM3/ZMYND10/NME5/C4A/RSPH1/SCNN1A/CEACAM6/THSD4"
"M18641","GOMF_MHC_CLASS_I_PROTEIN_BINDING",19,0.766405247595962,2.01485434084267,0.000151796953572096,0.00397285564573007,0.00338038399588307,3297,"tags=68%, list=15%, signal=58%","TAP1/LILRB2/LILRB1/CD8A/PILRA/DERL1/CD8B/KLRK1/KLRC4-KLRK1/HLA-E/TUBB/VCP/TAPBP"
"M37364","HP_DUPLICATION_INVOLVING_BONES_OF_THE_FEET",138,-0.478090638879145,-1.76232508621099,0.000151176188732792,0.00397285564573007,0.00338038399588307,4513,"tags=43%, list=21%, signal=34%","NPHP3/GABRD/AHI1/ZNF141/DYNLT2B/CPLANE1/MAP3K20/RREB1/BBS9/FAM149B1/HSPG2/OFD1/KIAA0825/CEP104/TCTN3/BBS12/CC2D2A/IFT27/B9D1/BBS2/ARL6/ZSWIM6/EVC/DYNC2I1/TMEM237/KATNIP/TMEM218/CEP290/ROR2/TXNDC15/FGFR2/RERE/PTEN/IQCE/TMEM67/IFT74/NEK1/CEP120/PIBF1/TMEM107/DYNC2LI1/TOGARAM1/TCTN1/IFT140/WNT5A/SC5D/BMP4/ARL3/DYNC2H1/BBS1/ARMC9/ABCA12/LZTFL1/WDR19/ZNF423/CASZ1/CPLX1/GLI3/TFAP2B"
"M35950","HP_LYMPHOMA",112,0.479282934569271,1.76122889197704,0.000151773777980934,0.00397285564573007,0.00338038399588307,3684,"tags=51%, list=17%, signal=42%","IGKC/CDKN2A/BLM/IL7R/CTLA4/TYMS/MYC/PRF1/CHEK2/PTPRC/RAD54L/IL2RG/CHD7/ICOS/BIRC3/SOCS1/RAD54B/FAS/DKC1/DCLRE1C/ASXL1/ADA/ITK/KIT/KIF11/SH2D1A/HLA-DQB1/HAVCR2/PNP/TNFRSF1B/HLA-DQA1/NRAS/CD27/FASLG/TTC7A/RECQL4/IKZF3/MALT1/SYK/USB1/ZAP70/MSH6/PGM3/CR2/TNFRSF9/HLA-DRB1/CD70/RASGRP1/NBN/CASP10/DEF6/PSMB10/MYD88/FCHO1/NPM1/NSUN2/KRAS"
"M10677","GOBP_REGULATION_OF_DENDRITIC_CELL_DIFFERENTIATION",15,0.790586933690091,1.93410830068115,0.000152865316234314,0.0039914033276522,0.00339616566345956,2527,"tags=67%, list=12%, signal=59%","LILRB2/LILRB1/CEBPB/FCGR2B/TMEM176B/TMEM176A/CLEC12A/LGALS9/HLA-B/HLA-G"
"M15070","GOBP_MOTILE_CILIUM_ASSEMBLY",89,-0.52937098588071,-1.81100473603672,0.000154267151699447,0.00400913953725706,0.00341125687352161,3870,"tags=42%, list=18%, signal=34%","CFAP206/LRRK2/DNAAF1/TTLL1/IFT57/SPAG16/TPGS1/CCDC146/CC2D2A/BBS2/POC1B/TTLL5/IFT81/KATNIP/CCDC159/CFAP119/JHY/LRRC46/MNS1/BBS5/ZMYND12/UBE2B/DNAAF3/INTU/CFAP43/CFAP53/CFAP44/SPEF2/SPAG6/CFAP69/TTC12/BBS4/DNAAF11/SPATA6/ZMYND10/BBOF1/DNALI1"
