"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"M46231","HP_ABNORMAL_OCCIPITAL_BONE_MORPHOLOGY","65/8184","121/16896",0.141105397966877,0.567865813385671,0.515102085523273,"ZIC1/TFAP2B/SOX6/GLI3/IGF2/PTCH1/RPS23/LFNG/ASPM/WDR19/NFIX/RALGAPA1/PLAGL1/SNRPN/KAT6B/PEX13/AMER1/MCTP2/PEX12/OCA2/NRAS/PEX19/IFT122/IFT43/EZH2/UBE3B/CNOT1/TBC1D24/MOGS/FLNB/NDE1/SATB2/TBC1D7/UBE3A/WDR35/ATP6V1B2/NOTCH2/IFT81/METTL23/KRAS/FLNA/PPP1R21/HRAS/MESP2/DLL3/ATP7A/ITCH/PIGN/TMEM70/PIGA/PEX1/PEX5/TUBB3/WDR73/IFT52/CDK13/PEX3/PEX2/MAN2B1/ADSL/PPIB/SETD1B/RIPPLY2/VAC14/PEX26",65
"M34607","HP_GINGIVAL_OVERGROWTH","66/8184","123/16896",0.14179033419609,0.567865813385671,0.515102085523273,"AFF3/RARA/NABP1/LBR/FAM20A/NCF1/COL3A1/C1S/NFIX/RALGAPA1/ANKH/PLAGL1/TRIM8/FAM20C/ATG7/FIP1L1/ADAMTS3/USP9X/SC5D/CD96/AGA/KCNMA1/TBL1XR1/NUMA1/FAT4/SOS1/PML/TBC1D24/ZEB2/VPS13B/WDR26/SATB2/EMC1/HIVEP2/PRKAR1A/ATP6V1B2/STAT3/PIGS/BCOR/TBCK/C1R/SLC17A5/IDUA/PIGN/KCNN3/IRF2BP2/SLC29A3/PIGA/DNAJC30/SLC35C1/KCNJ6/DVL3/GUSB/MYSM1/MAN2B1/ZNHIT3/AIMP2/TMCO1/VPS37D/GNAQ/FBXO28/LIMK1/GTF2IRD2/REST/EXTL3/NKX6-2",66
"M38664","HP_SYNOSTOSIS_INVOLVING_BONES_OF_THE_UPPER_LIMBS","66/8184","123/16896",0.14179033419609,0.567865813385671,0.515102085523273,"BMPR1B/ZIC1/FGFR3/COL27A1/TFAP2B/CPLX1/RRAS2/SMOC1/SPRED2/NCF1/MRAS/CANT1/SETBP1/PIEZO2/KAT6B/CHST3/MAP3K7/CBL/DYNC2LI1/FGFR1/NRAS/SMC1A/ESCO2/XYLT1/RBM8A/DONSON/BRAF/SOS1/CYP26B1/MECOM/PTDSS1/GSC/FLNB/LETM1/CSGALNACT1/RASA2/UBAP2L/TBX5/BCOR/KRAS/RIT1/FLNA/FGF9/NSD2/ANAPC1/ATP7A/MACROH2A1/DNAJC30/APC/BPNT2/POR/COLEC11/RAF1/EVC2/HDAC8/SMAD6/LMBR1/NIPBL/VPS37D/BRD4/HOXD13/HOXA11/GDF5/LIMK1/GTF2IRD2/CTBP1",66
"M48678","HP_CHOANAL_ATRESIA","66/8184","123/16896",0.14179033419609,0.567865813385671,0.515102085523273,"FGFR3/SOX9/GLI3/PTCH1/MAPK1/TP63/FANCB/NFIX/SIX3/FAM20C/BRCA1/CDH1/RAD51C/CHD6/CHD7/SLC12A2/WBP11/PTPN14/USP9X/FANCA/BRCA2/FGFR1/SMC1A/SMCHD1/IRF6/FAT4/ARID1B/FANCE/FANCG/PTDSS1/GAS1/DISP1/TXNL4A/CDC45/WAC/SRPX2/RAD51/RFWD3/FANCD2/RERE/TCOF1/POLR1D/FANCI/MAD2L2/DCHS1/KMT2D/FANCL/ITCH/JMJD1C/TCTN3/FAAP100/POLR1C/FANCC/POLR1B/POR/RPS26/IGBP1/SLX4/HDAC8/BCR/HIRA/FANCF/NIPBL/BRD4/POLR1A/FANCM",66
"M35969","HP_ABNORMAL_SKULL_BASE_MORPHOLOGY","129/8184","248/16896",0.141860571430007,0.567865813385671,0.515102085523273,"AFF3/FOXC1/ABAT/ZIC1/MID1/SOX11/IL6ST/MSX2/GLI3/PLCH1/PHGDH/IGF2/DKK1/SLC5A6/DOK7/FDXR/ARMC9/SMARCE1/LBR/FLVCR2/GJB6/SETBP1/BUB1/TNFRSF11A/ANKH/PIEZO2/COL1A2/GLDN/RXYLT1/TCTN1/AMER1/CHD7/B4GAT1/CEP290/MAP3K7/FBXL4/CEP57/TRIP13/BUB3/USP9X/ARID2/MRE11/MAB21L1/FGFR1/EXOSC8/NRAS/FAR1/COL1A1/ESCO2/TXNDC15/NDUFC2/PDGFRB/B4GALT1/CEP120/ASXL1/MAPKAPK5/ARID1B/TMEM67/MKS1/TBC1D24/COG1/CREBBP/ZEB2/PTDSS1/PPP1CB/FLNB/CPLANE1/LARGE1/ZFX/DPH2/CSF1R/WDR35/ATP6V1B2/NOTCH2/ATP6V0A2/ZBTB20/SLC31A1/BCOR/TBCK/TMEM237/KRAS/POMGNT1/FLNA/DYNC2H1/CLP1/CTU2/ALG3/CC2D2A/HRAS/NUP88/SLF2/PIGN/DYNC2I1/TCTN3/SOX4/TUBB/GTPBP2/SIK3/B3GALNT2/WDR73/SMARCA4/RAB18/NFU1/CAMSAP1/POGZ/AP1S2/EVC2/RAPSN/SMARCC2/SLC35A2/TAF8/PIGU/COG8/MAN2B1/VRK1/TIMMDC1/NEK8/FBXO28/ERCC5/ZSWIM6/DDX3X/POLR1A/DPH1/BLTP1/POMK/MBD5/BRF1/POLR2A/PRX",129
"M11978","GOBP_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS","130/8184","250/16896",0.141916304304584,0.567865813385671,0.515102085523273,"SLC44A4/INPP4B/XBP1/FABP5/PLA2G4A/PLCG2/HMGCS2/FITM2/IMPA2/LPIN1/PLD1/ETNK2/TMEM38B/ABCA8/CWH43/HYCC1/PITPNM3/PLSCR1/PLAAT3/PPARD/PIK3CD/DGKH/INPP5J/PIGT/DGKE/EFR3B/HTR2B/SLC30A5/PIK3R1/CERT1/MTMR2/PIK3C3/NUS1/ACSL3/GGPS1/SLC44A1/TTC7A/CHPT1/PIGX/VAPA/AGPAT5/AGPAT4/FAR1/SLC44A3/DGKZ/PIP4K2C/GPAT3/INPP4A/SGMS2/SPTLC2/SH3GLB1/HMGCR/SRD5A3/IDI1/PIGH/MFSD2A/CDS2/CDS1/PIGQ/PISD/PTDSS1/PIGL/DHRSX/MBOAT7/CHKA/PIGV/LPCAT2/PGAP3/SERINC5/PIK3CA/PIGS/PIK3CB/PTEN/PDGFB/CPNE3/INPP5F/SYNJ2/LPCAT4/PIGG/SERAC1/PMVK/SMG1/INPP5D/DGKD/PIK3CG/ABCA2/BECN1/SLC44A2/MVK/PIGK/CEPT1/ABHD4/FDPS/PIGN/PIP4K2B/DGKQ/CRLS1/ETNK1/PIGA/ABHD5/DOLK/BPNT2/PI4K2B/TAMM41/GUSB/PIGY/PITPNM2/LPGAT1/PIGM/SBF1/CDIPT/PIGU/TMEM150A/MVD/PLD2/MTMR3/ATG14/PIGB/PIK3C2A/PIGZ/PI4KB/DOLPP1/MTMR7/SPHK2/DGKG/VAC14/MTMR1/IDI2/PCYT1B/MTMR14",130
"M15317","GOBP_RESPONSE_TO_TOXIC_SUBSTANCE","130/8184","250/16896",0.141916304304584,0.567865813385671,0.515102085523273,"DHRS2/SLC6A14/PDZK1/CP/LCN2/S100A9/SOD2/NQO1/GSTP1/GSTM3/LYN/SLC22A5/CCL5/BCL2/ASS1/CLDN1/HBA1/SRD5A1/PTGS2/HBB/ABCG1/CCL4/HBA2/AQP9/GPX7/EDN1/MTARC2/GSTO2/ATP7B/CCL3/SELENOT/OSCP1/TP53INP1/EDNRA/CYP1B1/SLC39A8/AKR7A3/MB/EPHX1/RAB29/SLC11A1/TNF/SLC23A1/MBP/HAGH/CDH1/MT1M/CDK1/PIM1/SLC15A2/MGST2/GSTZ1/SLC18A2/PRKCA/PTPN13/MT1X/ALOX5AP/PNKD/KCNC1/TXNRD3/CPOX/GSTA1/GPX2/ABCC5/RAD51/SRF/PRDX4/CYGB/MPST/CLYBL/CES2/LANCL1/BAK1/XPA/ABCG2/AMBP/ABTB2/RALBP1/MTARC1/INMT/IPCEF1/PTGS1/KDM1A/GSR/AIFM2/ALAS1/RDH11/ERCC6/ATP7A/RAB40B/MT1H/SESN1/WAPL/MT1G/GPX4/TRPM6/LTC4S/PRDX2/DHFR/DNMT3A/ALAD/PRDX3/CNP/SLC30A1/NOS3/SLC19A1/SOD1/MT1HL1/CCS/TXNDC17/ABCC1/ATF4/FIS1/ADK/PRDX6/HTRA2/MGST3/UBIAD1/LPO/PINK1/DUOX2/SELENOF/ADH5/PARK7/UBA52/RDH12/CLIC1/AQP8/SCN11A/UGT1A10",130
"M16970","GOBP_REGULATION_OF_STEM_CELL_DIFFERENTIATION","43/8184","78/16896",0.141957643834745,0.567865813385671,0.515102085523273,"FOXC1/CDK6/RBM24/SOX9/SOX6/SLC4A11/TEAD2/NOTCH1/TGFB2/SOX5/HDAC2/PRICKLE1/OSM/PUS7/YAP1/FZD1/HNRNPU/GSK3B/ZFP36L2/OCIAD1/MTCH2/STAT3/TBX5/NUDT21/PRKDC/BMPR1A/PWP1/GATAD2A/CHD3/ITCH/PDGFRA/CDK12/NR5A2/HSPA9/CDK13/DHX36/MTA3/NR6A1/EIF2AK2/KDM3A/REST/TMSB4X/ESRRB",43
"M36420","HP_MUSCLE_ABNORMALITY_RELATED_TO_MITOCHONDRIAL_DYSFUNCTION","43/8184","78/16896",0.141957643834745,0.567865813385671,0.515102085523273,"NDUFAF4/RFC4/TYMP/DNA2/NDUFB10/FBXL4/NUBPL/PNPT1/LRPPRC/NDUFS1/SURF1/RNASEH1/NDUFS4/RRM2B/COA3/LIG3/TACO1/TFAM/MIEF2/NDUFAF1/NDUFAF8/NDUFS8/DGUOK/PUS1/POLG2/TRMU/TMEM126B/POLG/NDUFAF3/MSTO1/NDUFV1/TIMMDC1/TK2/ISCU/AARS2/TRMT10C/GTPBP3/TRMT5/NDUFA4/COX10/ATP5F1A/FARS2/CAV3",43
"M6692","GOCC_NUCLEAR_DNA_DIRECTED_RNA_POLYMERASE_COMPLEX","43/8184","78/16896",0.141957643834745,0.567865813385671,0.515102085523273,"TAF4B/GTF2H2/TAF5/TAF13/TBPL1/PRIM2/TAF9B/POLR2F/MNAT1/POLA2/LEO1/CCNH/POLR2L/POLR2D/GTF2H4/TAF11/SKIC8/GTF2E2/TAF9/TAF7/CDC73/TAF2/TAF5L/GTF2H1/MCM3/RTF1/CTR9/GTF2F1/TRRAP/GTF2B/TAF4/TAF8/PEX2/GTF2A1/GTF2A2/TBP/PAF1/SUPT3H/USP22/TAF6L/POLR2A/POLR2B/TAF7L",43
"M48412","GOBP_CELLULAR_RESPONSE_TO_NUTRIENT_LEVELS","132/8184","254/16896",0.14201474101555,0.567865813385671,0.515102085523273,"SFRP1/DSC2/ELAPOR1/LCN2/XBP1/GDAP1/FOLR1/BCL2/ASNS/SRD5A1/SLC7A5/FAS/RRAGD/ATF3/SAR1B/PPARA/PLD1/RPS6KB1/SREBF1/MAPK1/SESN3/IFI16/TNFRSF11A/KICS2/HRK/UPP1/PPARD/PLIN2/HIGD1A/FAM107A/ATG7/SEH1L/POSTN/PCK1/PRKAA1/CADPS2/ATG5/PAK3/PIM1/PPM1D/CSNK1A1/PIK3C3/YME1L1/FNIP1/MN1/CPEB4/KANK2/PAK1/WDR24/MIOS/COL1A1/SH3GLB1/SNAP29/MFSD2A/STK24/VPS41/CREBBP/SMDT1/KCNJ11/EIF4G1/ABCC8/CDKN2B/CASTOR1/CHKA/MAP3K5/NCOA3/TBC1D7/SRF/RHEB/PRKAB1/RXRA/MAPK8/OGT/PDK2/DNAJC15/HSPA5/DRAM1/PRKAG1/PRKAG2/RRAGC/SP1/BECN1/FES/SAR1A/TSC2/SESN1/TTC5/SEC13/YWHAZ/FOXO3/WRN/ITFG2/MYBBP1A/ZC3H12A/PAK2/MLST8/NUAK2/GLUL/TFEB/TNRC6A/NPRL3/MAPK3/ULK1/TRIM24/PRMT1/ZFYVE1/MCU/BMPR2/NPRL2/SLC38A3/STX4/HNRNPA1/SUV39H1/WDR59/ATF4/RPTOR/WIPI2/MTMR3/ATG14/ATF2/SZT2/XPR1/EHMT2/SLC38A2/EIF2AK2/PCSK9/KLF10/CLEC16A/TSC1/RRP8/SLC34A1/WNT9B",132
"M38900","HP_ABNORMAL_SIZE_OF_THE_PALPEBRAL_FISSURES","157/8184","304/16896",0.142039124089151,0.567865813385671,0.515102085523273,"AFF3/SLC2A10/SOX11/SOX9/SOX6/SMOC1/HHAT/KDM4B/RIPK4/BCL11B/ODC1/UGDH/NFIB/FOXG1/IRX5/PCLO/MAPK1/TGFB3/NCF1/TP63/FANCB/PCGF2/BPTF/ORC1/SETBP1/BUB1/PIEZO2/KAT6B/CEP55/FOXP1/BRCA1/WARS1/ALDH1A3/KCNJ2/RAD51C/MCTP2/MED13/FBXL4/CEP57/USP9X/ARID2/GJA1/FANCA/LMBRD2/BRCA2/SMC5/SIN3A/KIF15/PURA/KMT2A/ADNP/FBXO11/TBL1XR1/DONSON/BRAF/FAT4/MAPRE2/TLK2/MAPKAPK5/FANCE/UBE3B/FANCG/SPOP/CREBBP/MOGS/PIGL/PRR12/COG7/PIGV/TRIP12/PGAP3/TXNL4A/WAC/RAD51/RFWD3/ZFX/FANCD2/RERE/CDC42BPB/ANKRD11/WDR35/UBAP2L/PIK3CA/PGM3/BCOR/KRAS/CEP152/FANCI/SMARCA2/MAD2L2/CLP1/MECP2/DCHS1/KMT2D/EFEMP2/FANCL/SMO/HSPG2/TRMT1/ERCC6/PCNT/LIG4/ATR/MADD/TUBB/STAC3/DNMT3A/GTPBP2/PIGA/FAAP100/ESS2/DNAJC30/HUWE1/FANCC/FTSJ1/ZNF148/SMAD4/DVL3/NUAK2/COLEC11/SLX4/KIF26A/EIF5A/CDK13/RAB18/PIGY/STT3A/CUX1/BCR/BBS2/B3GLCT/TAF4/FANCF/LARP7/CAMK2G/PHF6/VPS37D/FBXO28/SMPD4/ACTB/DDX3X/POLR1A/DRG1/FANCM/BRPF1/FRA10AC1/RBSN/INTS1/LIMK1/HNRNPH2/TRAF7/GTF2IRD2/CTCF/MAPK8IP3/SRCAP/ACTG1/FOXP2",157
"M38534","HP_ABNORMAL_TISSUE_METABOLITE_CONCENTRATION","137/8184","264/16896",0.14218917226518,0.567865813385671,0.515102085523273,"CP/CBS/STEAP3/FBP1/SLC22A5/HBB/HMGCS2/TTC8/LPIN1/SAR1B/BBS4/SLC40A1/BBS1/CASZ1/RMND1/IFIH1/ATP7B/MCCC1/PLAAT3/ACSL5/BLM/PLIN1/BBIP1/TYMP/CPT1A/PCK1/PEX13/LMNB2/PEX12/IFT27/CEP290/LZTFL1/TKFC/PGM1/LRPPRC/GABRD/ATP6AP1/ZPR1/SURF1/PEX19/PHKA1/CARS2/NPHP1/HMGCR/SCLT1/HSD17B4/NFS1/MKS1/MRPS7/DOCK2/COL6A3/NDUFS4/RRM2B/EARS2/LIG3/CFAP418/TPM2/COQ4/KCNE3/BSCL2/GYG1/SKI/PHKB/RERE/KMT2B/TPM3/PTRH2/LIPE/PTEN/BBS7/SLC25A13/IFT74/BBS10/ETFDH/YARS1/TFAM/SDCCAG8/KDM1A/BBS5/PCK2/NDUFAF1/FTH1/AFG3L2/HSPG2/NHLRC2/MICOS13/VPS33A/POLD1/ACOX1/STAC3/DGUOK/PIGA/ARL6/PEX1/PEX5/TRAPPC11/HMGCL/POLG2/IARS1/ABHD5/COQ2/BBS9/TRMU/KLHL41/SLC25A20/CEP19/DNAJC19/NAA10/POLG/BBS2/HNRNPA1/PEX3/IFT172/WDPCP/PEX2/DDOST/COQ8A/NGLY1/MSTO1/VCP/COX15/RINT1/ADK/ISCU/COQ9/PCSK9/HADHA/GLRX5/NDUFA4/MRPL3/FARS2/PEX26/ARMC5/LIPA/SLCO1B3/HNF1B/MYPN",137
"M38821","HP_ABNORMAL_SOFT_PALATE_MORPHOLOGY","138/8184","266/16896",0.142212475496603,0.567865813385671,0.515102085523273,"FGFR3/SLC2A10/MSX2/RYR1/GLI3/PLCH1/PTCH1/ARMC9/EDN1/RPS23/TGFB3/TP63/FANCB/KIF14/TUBB6/DHCR24/ORC1/STIL/BUB1/SIX3/PIEZO2/SNRPN/KAT6B/RPS24/PLCB4/BRCA1/TGFB2/RPS29/RXYLT1/CDH11/IFT140/CDH1/AMER1/CUL3/RPS15A/RAD51C/BIN1/CHD7/B4GAT1/ERI1/MAP3K7/BMP4/USP9X/SMAD3/FANCA/PGM1/BRCA2/FGFR1/ZPR1/SMC1A/XYLT1/AEBP1/FBXO11/SMCHD1/IRF6/DLG3/ORC6/CDT1/MSX1/FANCE/FANCG/NEK1/ZEB2/SIAH1/PTDSS1/GAS1/PPP1CB/PIGL/DISP1/RAI1/PRR12/SATB2/GRHL3/PIGV/LARGE1/PGAP3/TXNL4A/DLG1/CDC45/RAD51/RFWD3/RIC1/FANCD2/RPL15/TCOF1/WDR35/ATP6V1B2/TBX5/INTS11/METTL23/SHMT2/BCOR/SCNM1/KCNK9/RLIM/POMGNT1/FANCI/FLNA/MAD2L2/KMT2D/GNAI3/ALG3/TGDS/FILIP1/FANCL/COBLL1/RPS28/PDGFRA/KCNN3/TCTN3/STAC3/B3GALNT2/FAAP100/ESS2/FANCC/RPS19/SMAD4/RPS26/IGBP1/SLX4/PIGY/POGZ/HEATR3/SMAD2/TAF4/FANCF/RPL5/SMPD4/ZSWIM6/RPS7/DDX3X/SKIC3/FANCM/POMK/MYMX/NECTIN1/HAAO/RPL9",138
"M23172","GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY","139/8184","268/16896",0.142232110681199,0.567865813385671,0.515102085523273,"MID1/IGF1R/STMN3/BMERB1/NAV3/DNAJC6/BBOF1/DDIT4/HDGFL3/ADD2/SMARCE1/DIAPH3/MYC/RUBCNL/KIF14/AURKB/LIMA1/PLEK/RDX/GSPT1/TNF/HMGA1/GSPT2/KIF2C/KIF18B/CRACD/EPS8/STMN2/TPX2/SEMA5A/ATG5/PEX12/MICAL3/PIK3C3/MAP1A/ATG12/CLASP2/ARID2/VMP1/TMEM39A/TMOD2/CKAP2/STMN1/ARHGEF2/CALCOCO2/CHMP2A/GFM2/KIF18A/ATAD2/SNAP29/CALM1/EIF5A2/TMOD1/SVIL/CCSAP/MTRF1/CLTC/CHMP1B/NES/SSRP1/LMOD1/UBQLN1/PIF1/IST1/ADD1/CFL2/DSTN/PIK3CA/FYCO1/MRPL58/AVIL/GSN/DNAJC17/PYM1/JMJD4/APEH/BECN1/CHMP4C/ATP2A2/CAPG/SMARCD2/GAK/CIB1/CHMP4B/ELP6/VPS33A/TAOK1/SMARCC1/VTI1B/PEX5/LIX1L/TMOD3/APC/MFSD8/NSF/WASHC2C/CKAP5/EIF5A/RPL23/UBQLN4/SMARCA4/SET/NAPA/TTBK2/SPEF1/CARMIL1/SMARCC2/PEX2/VTA1/SPTAN1/TRPV4/VCP/PPP1CA/ABCE1/TSG101/WIPI2/SMCR8/ATG14/MID1IP1/SPAST/OGFOD1/SPTBN4/MAP1S/FAF2/SHISA5/TWF2/CLEC16A/TRAF2/PRR3/LIX1/RUBCN/VPS39/SH3BP1/CAPZA1/HDAC6/SPTB/TMOD4/KIF19/CFL1",139
"M18488","GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS","142/8184","274/16896",0.142269783360602,0.567865813385671,0.515102085523273,"MARCO/CXCL8/SYT17/RAMP1/TF/ADM/VLDLR/GHR/FOLR1/ADIPOQ/RABEP1/PLCG2/DKK1/NEDD4L/DNAJC6/CXCL16/LRP2/EGF/MICALL1/STON2/LY75/ACKR3/CD14/FCGR2B/CEACAM1/LILRB1/RAB21/FCER1G/ITGB2/LILRB4/SFRP4/MRC1/RAMP3/GTF2H2/FCGR1A/WASF1/BICD1/CTTN/SELE/WDR54/SLC9B2/ARHGAP27/SYK/CALCRL/ACE2/H1-1/DNAJC13/ANGPT1/MTMR2/FCMR/VEGFA/CBL/CLU/ITGAM/CTSL/MAGI2/HIP1/ITGA4/FPR2/PROM2/SIGLEC1/TFRC/SNAP91/MSR1/AP2B1/SNX1/ITSN1/NEDD4/GRB2/ARRB1/NRG1/CLTC/SH3GL2/CCDC32/IGF2R/LPAR1/CXCR2/RAB9A/IGHE/HMMR/ATAD1/C3/SDCBP/M6PR/USP6/SMAP1/MKLN1/RNF220/PIK3CB/PICALM/INPP5F/PLA2R1/RALBP1/EZR/DGKD/AP2A1/USP46/CLTA/RIN3/APP/LRPAP1/ABCA2/GRK4/HSPG2/ATXN2/GAK/ITCH/GPR107/EPS15/SH3GL3/ARRB2/AP2M1/RALA/FCHSD2/DNM2/GAS7/SCARB2/RAMP2/DAB2/SNX9/UNC119/ARF6/LRP3/ANXA2/ANKRD13D/CAP1/FNBP1L/PLD2/AP3M1/FLOT1/AMN/IQSEC1/PI4KB/FCHO2/FMR1/PCSK9/ASGR1/CD63/RABGEF1/VAC14/CAV3/GRK2",142
"M35317","HP_FAILURE_TO_THRIVE_IN_INFANCY","67/8184","125/16896",0.142450410842872,0.567865813385671,0.515102085523273,"PSAT1/RET/SCNN1A/ACADSB/ENPP1/MCCC2/HBB/HPDL/NRTN/SEMA3C/IL2RA/ERBB3/CSF2RB/SREBF1/TGFB3/NCF1/BPTF/IL1RN/SETBP1/MCCC1/SLC39A8/JAK3/CSF2RA/ABCC6/FOXP1/ERBB2/PSMD12/TKFC/EDNRB/FGFR1/KIF15/CD96/OTULIN/RAC2/BRAF/SPOP/COG1/EDN3/VPS13B/RAI1/OXCT1/SLC30A9/FH/SLC25A13/ECE1/KRAS/YARS1/HRAS/PSMB10/CARS1/SMO/MVK/ATP7A/ITCH/LTC4S/COX5A/TINF2/DNAJC30/TRAPPC11/SLC35A2/VPS37D/TK2/DIAPH1/HADHA/LIMK1/NDUFA4/GTF2IRD2",67
"M41240","HP_MITRAL_VALVE_PROLAPSE","67/8184","125/16896",0.142450410842872,0.567865813385671,0.515102085523273,"AGR2/ADAMTS15/ENPP1/CBS/NPR3/RYR1/SPRED2/PLD1/SACS/COX7B/MAPK1/NCF1/COL3A1/PCGF2/DZIP1/PLOD1/CHST3/COL1A2/ABCC6/TGFB2/MFAP5/IFT140/FBN1/MAP3K7/XYLT2/BMP4/SMAD3/SPRED1/DSE/COL1A1/XYLT1/AEBP1/ADNP/BRAF/HCCS/CREBBP/VPS13B/TPM2/GALE/SKI/ZNF469/TPM3/TBX5/BCOR/KRAS/FLNA/NF1/DCHS1/DNAJB11/HRAS/SLC29A3/DNAJC30/RAF1/POLG/RPL5/PRDM5/VPS37D/TAB2/NEK8/PKD1/FMR1/LIMK1/HNRNPH2/BRF1/GTF2IRD2/EXTL3/MYPN",67
"M12286","GOBP_PEPTIDYL_LYSINE_MODIFICATION","68/8184","127/16896",0.143086529641129,0.567865813385671,0.515102085523273,"BCL11A/CDKN2A/RASD2/MDM2/CBX4/IFIH1/ANTKMT/UBE2I/ESCO1/TRIM38/NSMCE1/DIP2A/UHRF2/SMC5/SMC6/PML/IVL/CREBBP/ZMIZ2/P3H4/EEF1AKMT2/JMJD7/PIAS2/SENP5/BLOC1S1/SUMO2/RWDD3/UBA2/HMG20B/SIRT3/JMJD4/SETD7/PIAS1/TRIM27/ATPSCKMT/SLF2/SUMO3/SMYD2/LIAS/ARNT/SETD6/SETD3/SENP2/TOLLIP/DESI1/GNL3/CAPN3/SENP3/PIAS3/ZMIZ1/SENP6/EEF2KMT/SLF1/KAT7/ZNF451/HINT1/GNL3L/KIAA1586/BAG6/EHMT2/RELA/RANBP2/NDUFAB1/LOXL3/SIRT2/SENP7/PARK7/SUMO4",68
"M11712","GOBP_RESPONSE_TO_EPIDERMAL_GROWTH_FACTOR","29/8184","51/16896",0.143331943493826,0.567865813385671,0.515102085523273,"ERBB4/FOXC1/ASCL1/GSTP1/EGFR/SOX9/MAPK1/CFLAR/MCM7/ERBB2/BAIAP2/TPR/ZPR1/PDPK1/COL1A1/ERRFI1/EEF1A1/ZFP36L2/PTPN12/DUSP22/AKT1/PDE8A/CAD/BECN1/SYAP1/DAB2/MAPK3/SPG21/CFL1",29
"M15861","GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY","29/8184","51/16896",0.143331943493826,0.567865813385671,0.515102085523273,"SCGB2A2/AR/SFRP1/SCGB2A1/FOXP1/TCF7L2/DDX5/RNF14/FKBP4/ZBTB7A/PRMT2/HEYL/PIAS2/PHB1/UBE3A/PLPP1/KDM1A/NCOR2/SHQ1/DAB2/SMARCA4/ZMIZ1/RWDD1/NCOR1/KDM3A/PARK7/SAFB2/CST11/HDAC6",29
"M18780","GOMF_ORGANOPHOSPHATE_ESTER_TRANSMEMBRANE_TRANSPORTER_ACTIVITY","29/8184","51/16896",0.143331943493826,0.567865813385671,0.515102085523273,"SLC44A4/ABCC4/ABCC11/SLC35E3/ANKH/SLC25A51/SLC25A16/MFSD2A/SLC25A33/SLC25A36/ABCC5/SLC37A3/SLC35B3/SLC17A9/PANX1/SLC35A3/SLC35D1/SLC25A17/SLC35C1/SLC25A32/SLC19A1/SLC35A2/SLC25A23/SLC25A25/TMEM241/SLC35A4/SLC35B4/SLC25A5/SLC25A53",29
"M23570","GOBP_XENOBIOTIC_TRANSPORT","29/8184","51/16896",0.143331943493826,0.567865813385671,0.515102085523273,"SYT1/PDZK1/SLC28A3/EGFR/ABCC4/SLC22A5/CLDN1/ATP8B1/SLC7A5/SLC43A3/ABCC11/ABCG1/ABCA8/ATP7B/OSCP1/ABCA3/SLC22A4/SLC15A2/GJA1/TMEM30A/ABCC5/SLC37A3/ABCC10/ABCG2/SLC31A1/RALBP1/SLC19A1/ABCC1/NR1I2",29
"M29059","GOBP_EXTRACELLULAR_TRANSPORT","29/8184","51/16896",0.143331943493826,0.567865813385671,0.515102085523273,"NHERF1/AQP4/NME5/CWH43/SPAG16/DNAAF3/SPEF2/DNAAF4/STK36/CABYR/DNAH5/SPA17/DNAAF11/NEK10/ODAD4/DPCD/KATNIP/CFAP53/VANGL1/CFAP45/ROPN1L/RFX3/DNAI1/CFAP43/TSG101/CCDC40/STARD7/RSPH4A/ADCY10",29
"M35616","HP_SPASTIC_GAIT","44/8184","80/16896",0.143402870085994,0.567865813385671,0.515102085523273,"RETREG1/CYP7B1/REEP1/FDXR/SACS/RTN2/PLAAT3/ERLIN2/ZFR/SLC39A14/KPNA3/MFSD2A/NT5C2/SPTSSA/SPG11/CCT5/WDR26/SPART/KIF1A/BSCL2/TACO1/ATAD3A/SHMT2/HSPD1/AMPD2/MECP2/TECPR2/AFG3L2/ERCC6/USP8/ALS2/UBAP1/APC/SLC25A15/CYP2U1/NIPA1/SPTAN1/VCP/UBA5/SPAST/AP5Z1/ARL6IP1/CTCF/FARS2",44
"M36297","HP_BACK_PAIN","44/8184","80/16896",0.143402870085994,0.567865813385671,0.515102085523273,"MATN3/CDKN2A/CCND1/HGD/SMARCE1/ATP7B/SFRP4/BRCA1/HTRA1/BRCA2/RABL3/HLA-B/AEBP1/FHL1/SEC63/CPOX/BNC2/RAB32/CD46/ALG8/TMEM43/NF2/AKT1/PIK3CA/RASA1/PDGFB/KRAS/VANGL1/TBX18/SMO/MESP2/PPOX/DLL3/WRN/SMAD4/CAPN3/HMBS/VCP/SPAST/ANXA11/SLC2A9/CLCN7/TRAF7/LMX1B",44
"M17994","GOMF_CYCLIN_BINDING","19/8184","32/16896",0.144070846141186,0.567865813385671,0.515102085523273,"CDK6/KLHDC9/PTCH1/CRABP2/NDC80/FBXO31/CUL3/CDK1/RBM4/MDFIC/GAK/CDKN1B/CDK12/CDK13/CIZ1/UBE3D/TNFAIP1/USP2/FBXW7",19
