"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"M18650","GOCC_NUCLEAR_CHROMOSOME",241,0.425158860018965,1.82458025470993,2.35172253252826e-07,3.38922921343716e-05,2.89504598843705e-05,4227,"tags=38%, list=20%, signal=31%","HORMAD1/MCM10/BIRC5/NEK2/CHEK1/ANP32E/NCAPG/NCAPD2/ORC1/NCAPH/RAD51/SMC4/MCM4/MCM7/BLM/GINS4/UCHL5/CDC45/PRIM2/PLK1/SMC1A/RAD21/NCAPG2/INCENP/ORC6/MCM2/TOP2A/POLA2/SMC2/BRCA2/RCC1/TET1/HNRNPU/RPA1/VPS72/SAP30/ACTL6A/MCM5/SINHCAF/TONSL/RUVBL1/HDAC2/RRS1/NIFK/SMCHD1/CDC5L/MCM3/WDHD1/GINS3/ORC5/BRMS1L/ING1/GINS1/CHRAC1/ORC3/H2AZ1/RAD1/SUV39H1/LRPPRC/NUFIP1/SETD5/DHX9/MCM6/H2AX/POLE2/PINX1/POLA1/SIRT7/E2F1/POLD3/HDAC8/EME1/ZMIZ2/INO80B/SLX1B/HELB/CCNB1IP1/POLD2/TIPIN/TRRAP/CSNK2A1/POLE3/TUBG1/PCNA/FIGNL1/SMC3/POLD1/KIFAP3/NCAPD3/BAZ1B/LRWD1"
"M3162","GOBP_DOUBLE_STRAND_BREAK_REPAIR",324,0.396447578046855,1.74731888614213,2.6948636386058e-07,3.83396176892418e-05,3.27493212761744e-05,4126,"tags=35%, list=19%, signal=29%","SKP2/FOXM1/CHEK1/TRIP13/CGAS/CDCA5/RAD51AP1/RAD51/AUNIP/MCM4/FANCB/MCM7/BLM/GINS4/CDC45/FEN1/NSD2/CHEK2/PLK1/MSH2/RAD54L/PELI1/PARPBP/FH/MEIOC/RAD21/RAD54B/MCM2/DCLRE1C/POLQ/FANCD2/BRCA2/RHNO1/SPIRE1/DNA2/DDX11/TENT4A/MRGBP/RPA1/RAD52/RNF8/VPS72/ACTL6A/MCM5/NSMCE2/HSF1/FBH1/DEK/RMI2/ESCO2/C1QBP/TONSL/RUVBL1/BRIP1/SMCHD1/PML/RIF1/PRMT1/MCM3/TDP1/SENP3/NBN/MRE11/SFPQ/SMARCA4/KLHL15/NABP1/RECQL4/RFWD3/PRKDC/MAD2L2/UBQLN4/RAD51B/KDM1A/MCM6/RNF126/KMT5A/HTATSF1/H2AX/CDC7/SEM1/POLA1/LMNA/DCLRE1B/RNF138/RECQL5/ACTR2/ANKLE1/EME1/BRCC3/OOEP/SMC6/SLX1B/EYA3/RECQL/HELB/HMGB2/MEIOB/OTUB1/VCP/TRRAP/CSNK2A1/POT1/CYREN/ACTB/ERCC6/TEX15/MCM8/MBTD1/FIGNL1/SMARCA2/PPP4C/EYA1/SMC5/ATR"
"M13368","GOBP_GRANULOCYTE_MIGRATION",145,0.495143333019143,1.98162567019958,2.75289885607029e-07,3.86695172225469e-05,3.30311181864263e-05,3004,"tags=39%, list=14%, signal=33%","CXCL5/CCL8/CXCL8/CCL7/TREM1/CXADR/CXCL6/CCL2/CXCL10/CCL13/S100A8/ADGRE2/S100A9/IL1B/CXCL3/CCL3/FCER1G/CX3CL1/CCL4/CD300A/LBP/FUT4/RAC3/SLAMF8/CCL28/CCL5/CSF1/ITGB2/ANXA1/PDE4B/VEGFA/IL23A/MAPK1/MCOLN2/C5AR1/WDR1/DNM1L/PTK2/C1QBP/CCL26/TGFB2/PERP/FAM3D/C3AR1/EDN1/CD74/ITGA9/IL17RC/TRPV4/AKIRIN1/CXCR2/MPP1/JAGN1/MDK/PIK3CD/RAC2"
"M15083","GOBP_NEGATIVE_REGULATION_OF_NUCLEAR_DIVISION",73,0.595970496443286,2.14314533310634,3.143624376575e-07,4.3605999633566e-05,3.72478125145499e-05,2568,"tags=45%, list=12%, signal=40%","HORMAD1/CDC20/TTK/SKA1/NUF2/AURKB/BIRC5/CHEK1/TRIP13/BUB1/MAD2L1/NDC80/CDCA8/CENPF/SPC25/PLK1/SKA3/KNL1/DMRT1/FBXO5/BUB1B/CCNB1/RAD21/INCENP/SPC24/MTBP/HASPIN/SPDL1/ZWILCH/ZW10/RAD1/MAD2L2/LIF"
"M25106","GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS",168,0.469595288272465,1.93804276773526,3.53061861769992e-07,4.8369475062489e-05,4.13167259940063e-05,2404,"tags=32%, list=11%, signal=28%","CDC20/TTK/NUF2/TPX2/AURKB/BIRC5/NEK2/CENPA/DLGAP5/NDC80/STIL/CDCA8/CDK1/AURKA/GPSM2/KIF23/PRC1/SPC25/KIFC1/KIF4A/CHEK2/PLK1/CHMP4C/NUSAP1/KIF15/SMC1A/MYBL2/STMN1/CCNB1/CKAP5/CENPE/BORA/TACC3/INCENP/CCSAP/INTS13/NDE1/POC1A/RCC1/GNAI1/HNRNPU/CHMP1B/ESPL1/LSM14A/MZT1/SPDL1/PSRC1/CENPH/RACGAP1/RAN/ZW10/CEP192/WRAP73"
"M13508","GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE",236,0.423980713529129,1.80733679680412,3.90452073606333e-07,5.28395934245058e-05,4.51350567756743e-05,2534,"tags=30%, list=12%, signal=27%","FOXC1/CDC20/TTK/SKA1/NUF2/AURKB/BTG3/BIRC5/CHEK1/TRIP13/BUB1/MAD2L1/CCL2/NDC80/GTPBP4/ORC1/CDCA8/CDK1/CENPF/BLM/SPC25/E2F7/CHEK2/PLK1/CHMP4C/FBXO31/MSH2/SKA3/KNL1/CDC6/FBXO5/BUB1B/CCNB1/MEIOC/RAD21/DONSON/CDKN2D/INCENP/DBF4/TICRR/RBL1/CDKN2B/FANCD2/EZH2/DLG1/SPC24/TNF/PRMT2/MTBP/HASPIN/SPDL1/DTL/ZWILCH/TPRA1/CLSPN/PML/CDK2/TP53/NBN/MRE11/MDC1/ZW10/AVEN/NABP1/MIIP/SCRIB/ZNF655/DGKZ/RFWD3/PRKDC/MAD2L2"
"M15014","GOBP_CONNECTIVE_TISSUE_DEVELOPMENT",315,-0.403502524993598,-1.72819241760437,4.13035659033028e-07,5.52223699793918e-05,4.71704008825925e-05,2277,"tags=28%, list=11%, signal=25%","SPART/MEF2C/SULF1/BMPR2/EPYC/SULF2/HSD17B1/SHOX2/SOX5/TAPT1/CD34/HOXA5/MYCN/SMAD3/PRRX1/TRPM4/FGF2/FGFR1/CYTL1/TGFBR2/FGFR3/ACTA2/MMP13/MAF/RUNX1/CTSK/PDGFRB/VPS13B/PTHLH/ADAMTS12/BBS1/ID2/SNAI2/COL11A1/NR5A2/SPTLC2/SMAD5/SCIN/WT1/CCN3/ATP7A/MUSTN1/BGN/SMAD1/PGRMC2/SATB2/ARL15/GREM1/COL5A1/AXIN2/LOX/BMPR1B/BMP4/ZBTB16/TGFBR1/LEP/RORC/RARA/COL1A1/CCN4/TRIP11/HOXC4/BBS4/PLAAT3/PDGFD/FGF18/GHR/LUM/NFIA/IGF1/EBF2/PAX7/ZEB1/ECM1/GLI3/SFRP2/XBP1/HMGCS2/HOXB3/COMP/FRZB/COL3A1/CRIP1/MSX2/MATN3/OGN/GATA3/FOXA1"
"M2825","GOBP_MITOTIC_SPINDLE_ORGANIZATION",136,0.489638854076595,1.94801903652774,4.3614151285889e-07,5.76174091451798e-05,4.92162195901542e-05,2542,"tags=35%, list=12%, signal=31%","CDC20/TTK/NUF2/TPX2/AURKB/BIRC5/NEK2/DLGAP5/NDC80/STIL/CDCA8/AURKA/GPSM2/KIF23/PRC1/SPC25/KIFC1/KIF4A/CHEK2/PLK1/CHMP4C/KIF15/SMC1A/MYBL2/STMN1/CCNB1/CKAP5/CENPE/BORA/TACC3/INCENP/CCSAP/INTS13/POC1A/RCC1/GNAI1/HNRNPU/CHMP1B/LSM14A/MZT1/PSRC1/CENPH/RACGAP1/RAN/CEP192/WRAP73/HSPA1A"
"M10808","GOBP_EMBRYONIC_SKELETAL_SYSTEM_DEVELOPMENT",136,-0.51168725611405,-1.98943988304975,5.02053342334842e-07,6.55445404692911e-05,5.5987496566257e-05,3829,"tags=46%, list=18%, signal=38%","HOXB5/HOXD4/PAX5/NOG/NIPBL/OSR2/CTNNB1/HOXD3/PDGFRA/DYNC2I1/IFT140/FGFR2/RUNX2/HOXC11/HOXB8/WNT5A/HOXA7/SLC35D1/BMI1/SULF1/SULF2/SHOX2/MTHFD1/TAPT1/ACVR2A/KIAA1217/HOXA5/MYCN/SMAD3/TBX15/PRRX1/MOSMO/HOXA9/TGFBR2/HOXD1/IRX5/HOXB7/TFAP2A/COL11A1/PBX1/SP3/HOXB6/TWIST1/WDR19/SATB2/BMP4/TGFBR1/PCSK5/RBP4/PCGF2/COL1A1/HOXC4/EDNRA/HOXB2/PAX7/ZEB1/HOXC9/GLI3/HOXB3/HOXC6/MMP16/SIX1/SLC2A10"
"M8627","GOBP_MITOTIC_CELL_CYCLE_CHECKPOINT_SIGNALING",147,0.477374023732722,1.92068983364989,5.37710609867335e-07,6.9383426019742e-05,5.92666345392332e-05,2534,"tags=33%, list=12%, signal=30%","CDC20/TTK/SKA1/NUF2/AURKB/BIRC5/CHEK1/TRIP13/BUB1/MAD2L1/NDC80/ORC1/CDCA8/CDK1/CENPF/BLM/SPC25/CHEK2/PLK1/CHMP4C/FBXO31/MSH2/SKA3/KNL1/CDC6/BUB1B/CCNB1/DONSON/INCENP/DBF4/TICRR/FANCD2/SPC24/HASPIN/SPDL1/DTL/ZWILCH/CLSPN/CDK2/TP53/NBN/MRE11/MDC1/ZW10/NABP1/DGKZ/RFWD3/PRKDC/MAD2L2"
"M40414","GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION",65,0.605781996445895,2.12263591490109,5.63983212931594e-07,7.19370311942747e-05,6.14478987592136e-05,1852,"tags=42%, list=9%, signal=38%","CDC20/TTK/SKA1/NUF2/AURKB/BIRC5/TRIP13/BUB1/MAD2L1/NDC80/CDCA8/CDK1/CENPF/SPC25/PLK1/SKA3/KNL1/FBXO5/BUB1B/CCNB1/RAD21/INCENP/SPC24/HNRNPU/HASPIN/SPDL1/ZWILCH"
"M45891","GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION",72,0.601415910036586,2.14955440053739,5.71991088165917e-07,7.21293761974679e-05,6.16121979537569e-05,1852,"tags=42%, list=9%, signal=38%","CDC20/TTK/SKA1/NUF2/AURKB/BIRC5/TRIP13/BUB1/MAD2L1/DLGAP5/NDC80/UBE2C/CDCA8/CENPF/SPC25/PLK1/SKA3/KNL1/FBXO5/BUB1B/CCNB1/RAD21/INCENP/SPC24/HASPIN/ESPL1/NSMCE2/CDC16/SPDL1/ZWILCH"
"M14158","GOBP_FAT_CELL_DIFFERENTIATION",252,-0.433156891921334,-1.82246738023075,5.83659926556748e-07,7.27738674719128e-05,6.21627160099766e-05,3063,"tags=34%, list=14%, signal=30%","FFAR2/MAFB/ATF2/EHMT1/HES1/CREB1/EP300/ARL4A/AKT1/CCDC3/KLF4/WNT5A/PID1/SMAD6/ARL6/INSIG1/KCNJ8/FABP3/CREBL2/CTBP2/RARRES2/FOXO1/PRDM16/CBX4/MEDAG/SMAD3/APPBP2/TRPM4/SOX13/ADRB2/MB/ADGRF5/RORA/PIAS1/TRIB3/BBS1/ID2/TGFB1I1/TRIO/ZBTB7A/SNAI2/CCND1/MMP11/ALDH6A1/YTHDC1/DUSP10/LMO3/TLE3/SREBF1/FITM2/PEX11A/PER2/INHBB/PLCB1/ERAP1/RNASEL/AXIN2/ZBTB16/LRG1/NR4A2/TTC8/LEP/ZBTB7C/RORC/STK4/CCN4/BBS4/STEAP4/EBF2/GATA2/VSTM2A/RETREG1/ZFPM2/SFRP2/RUNX1T1/XBP1/FABP4/ADIPOQ/FRZB/SIX1/NEGR1/C1QTNF3/MSX2/ENPP1/ADIRF/TFAP2B"
"M10958","GOBP_TRNA_METABOLIC_PROCESS",205,0.434588710183948,1.8359991998173,6.58931079875906e-07,8.12462021486992e-05,6.93997002840062e-05,5142,"tags=52%, list=24%, signal=40%","SLC35F2/WDR4/TRMT11/PUS7/POLR2F/CARS1/ANKRD16/CDKAL1/ELAC1/NAT10/YRDC/EXOSC3/WARS1/RPP38/RPP40/TRIT1/DARS2/FARSA/TARBP1/THADA/EXOSC2/ZCCHC7/GTF3C2/TARS1/POP4/POP1/DPH3/FTSJ1/B3GNTL1/TRNT1/PUSL1/RPP21/MARS2/VARS1/PUS1/RPP25/PUS10/AIMP2/MPST/TRDMT1/TP53RK/CTAG1B/DTD1/TSEN15/EPRS1/NSUN2/KARS1/YARS1/GTPBP3/TSEN54/TRMT1/METTL2B/C2orf49/SSB/CARS2/GTDC1/ADAT2/POLR3D/GRSF1/DUS1L/DUS4L/PARS2/EXOSC8/CLP1/GTF3C3/NARS2/CTU2/GTF3C5/METTL8/QRSL1/MOCS3/SARS2/LARS1/DARS1/TRMT6/IARS1/POP7/RARS2/ELP4/MTO1/TRMU/CTAG2/GTF3C6/TYW3/TSEN34/TRMT12/MARS1/THUMPD3/LRRC47/TRMT61A/FAM98A/EXOSC7/DUS3L/TSEN2/EEF1E1/TARS2/RPUSD4/HSD17B10/TPRKB/SLFN13/ALKBH8/LAGE3/TRMT10C/LSM6/QTRT2/POLR2E"
"M14052","GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION",158,0.47076688013111,1.92462282869666,6.66604499092079e-07,8.12891222684044e-05,6.94363622246868e-05,2824,"tags=34%, list=13%, signal=30%","SKP2/FOXM1/CCNA2/AURKB/MELK/BIRC5/NEK2/CHEK1/KIF14/NDC80/GTPBP4/CDK6/CCNB2/ORC1/CDK1/AURKA/MASTL/CENPF/BLM/CDC25C/CHEK2/PLK1/CHMP4C/CDC25A/CDC6/FBXO5/CCNB1/RAD21/DONSON/DBF4/TICRR/TPD52L1/RRM1/NES/CDC25B/DTL/CLSPN/KHDRBS1/DBF4B/CDK2/TP53/NBN/MRE11/CCNQ/DNM2/AVEN/NABP1/MIIP/ATF5/WEE1/RAD51B/PINX1/RCC2/CDC7"
"M19136","GOMF_DNA_HELICASE_ACTIVITY",63,0.604964531745302,2.10278437976661,8.43850182663701e-07,0.000100690381473324,8.60087254656098e-05,4384,"tags=63%, list=21%, signal=51%","RFC3/RAD51/DSCC1/MCM4/MCM7/BLM/RFC4/RAD54L/CHD1L/ERCC6L/MCM2/POLQ/DNA2/DDX11/RFC2/SUPV3L1/MCM5/FBH1/RFC5/PIF1/RUVBL1/BRIP1/MCM3/MRE11/RECQL4/DHX9/MCM6/G3BP1/RECQL5/DHX36/ASCC3/RECQL/HELB/TWNK/ERCC6/MCM8/WRNIP1/NAV2/DDX3X/CHTF18"
"M43010","GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION",185,0.454463383359989,1.88490110887936,8.37906877548955e-07,0.000100690381473324,8.60087254656098e-05,2912,"tags=35%, list=14%, signal=30%","CDC20/TTK/SKA1/NUF2/AURKB/BIRC5/CHEK1/TRIP13/BUB1/MAD2L1/CCL2/NDC80/GTPBP4/ORC1/CDCA8/CDK1/CENPF/BLM/SPC25/E2F7/PLK1/CHMP4C/FBXO31/SKA3/KNL1/CDC6/FBXO5/BUB1B/CCNB1/RAD21/DONSON/CDKN2D/INCENP/DBF4/TICRR/RBL1/CDKN2B/EZH2/DLG1/SPC24/PRMT2/HASPIN/SPDL1/DTL/ZWILCH/TPRA1/CLSPN/CDK2/TP53/NBN/MRE11/ZW10/AVEN/NABP1/MIIP/ZNF655/DGKZ/RFWD3/PRKDC/MAD2L2/WEE1/PINX1/CDC7/WAC"
"M12663","GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY",318,0.393985920263079,1.72873867805029,8.78778527666784e-07,0.000103742609803386,8.86159086409787e-05,5282,"tags=43%, list=25%, signal=33%","IGHA1/IGKC/IL27RA/EXO1/ICAM1/IGHG3/IL4I1/IGHD/TAP2/IL1B/FCGR3B/RSAD2/FCER1G/CTSC/PVR/NSD2/ULBP2/CEBPG/IGHV1-69/C1QB/FCGR2C/MSH2/FCGR1BP/SUSD4/IGLC1/CD80/FCGR1A/LILRB4/IGHV3-73/TFRC/CARD9/IGHG1/C1QC/IGLC2/MSH6/IGHV3-72/HAVCR2/SLAMF7/CALHM6/MAP3K7/LAG3/PRKAA1/EXOSC3/CD274/NECTIN4/LILRB1/IL23A/TNF/TLR8/CD1A/FCGR2B/CR1/FCGR2A/C1QA/NKG7/USP5/RNF8/SECTM1/HPRT1/C1QBP/MALT1/IL13RA2/HSPD1/UNC13D/RNF19B/C1S/RIF1/TYROBP/NBN/HLA-G/RASGRP1/PRF1/CD74/MYO1G/HLA-B/MAD2L2/CADM1/HLA-F/CD40/UNG/ARRB2/IL12A/HLA-C/TUBB/C2/TNFSF13/LAMP1/IL6/KLRD1/LGALS9/TRAF2/IL2RG/CD7/SERPINB9/KIR2DL4/CD70/RAB27A/ATAD5/EXOSC6/CRK/SERPINB4/NLRP3/KIF5B/TUBB4B/GZMB/IL7R/IL21R/CD226/CEACAM1/MYD88/IL20RB/ARL8B/CR1L/ULBP3/HLA-DRB1/CORO1A/HCST/TREM2/C1RL/HLA-A/FZD5/CYRIB/PCYT1A/ULBP1/PRDX1/TRAF3IP2/CCR2/CLC/C8G/VAV1/HFE/P2RX7/FUT7/CLEC4G/SH2D1A/PIK3CB/IL18/CSF2RB"
"M12015","GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS",132,0.493928745535543,1.95433072566662,9.90826507827847e-07,0.000115267074841517,9.8459992406469e-05,4262,"tags=48%, list=20%, signal=39%","MMP12/AURKB/IL4I1/LYAR/VSIG4/PVR/SUSD4/ISG15/ARG2/SLAMF8/OAS1/HAVCR2/SIRPA/LAG3/CD274/TRIB1/NECTIN4/USP18/LILRB1/PTPN2/NMI/CR1/DDX39A/CARD16/DTX4/USP5/ILRUN/YWHAZ/TNFAIP3/C1QBP/FGL2/PIM1/ITCH/HLA-G/ATG5/HLA-B/RNF26/HLA-F/NR1H3/LACRT/ARRB2/ZDHHC18/OAS3/GRN/NLRX1/KLRD1/ACOD1/LGALS9/TYRO3/SFN/NT5C2/SERPINB9/KIR2DL4/BANF1/EIF4E2/CRK/YTHDF3/SERPINB4/TTLL12/LILRA2/CEACAM1/IFI16/FAM3A/NFKBIL1"
"M17132","GOCC_MITOTIC_SPINDLE",164,0.459323490035638,1.88757179060906,9.97173937531368e-07,0.000115267074841517,9.8459992406469e-05,4291,"tags=44%, list=20%, signal=35%","SKA1/TPX2/AURKB/MAD2L1/DLGAP5/KIF18B/ASPM/KIF18A/CDK1/AURKA/FAM83D/CKAP2L/KIF20A/GPSM2/KIF23/PRC1/KIFC1/PLK1/NUSAP1/SKA3/SMC1A/HAUS6/CENPE/ECT2/KNSTRN/HAUS7/SHCBP1/CCSAP/WDR5/CKAP2/MAPK1/EML4/HNRNPU/KIF22/TUBB6/ESPL1/LSM14A/YEATS2/CDC16/HSF1/RACGAP1/CAPG/HAUS8/AGBL5/RCC2/CDC7/TUBB/KATNA1/MAD1L1/HAUS5/TBL1XR1/SMC6/SPAG5/CDC27/KAT14/NUP62/KIF11/SIRT2/KIF2A/TADA2A/TUBG1/CAMSAP1/TUBB4B/CDC14B/RAE1/SMC3/MAPRE1/ATAT1/HAUS1/NEIL2/FLCN/TUBB3"
"M10607","GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION",71,0.579903133693124,2.05757556443333,1.0113325938452e-06,0.000115698533957734,9.88285405054372e-05,1217,"tags=15%, list=6%, signal=15%","KRT16/KRT6B/KRT17/KRT5/KRT23/PKP1/KRT15/KRT6A/KRT81/KLHL24/PKP2"
"M15166","GOBP_REGULATION_OF_CHROMOSOME_ORGANIZATION",250,0.413756514185656,1.77373049127254,1.09476065590249e-06,0.000123964887740305,0.000105889577942018,2534,"tags=30%, list=12%, signal=26%","CDC20/TTK/SKA1/MYC/NUF2/AURKB/BIRC5/NEK2/TRIP13/BUB1/MAD2L1/DLGAP5/NDC80/UBE2C/NCAPG/NCAPD2/CDCA8/CDK1/NCAPH/SMC4/CENPF/CTPS1/SPC25/UCHL5/FEN1/PLK1/DKC1/SKA3/KNL1/CENPV/CDC6/FBXO5/BUB1B/CCNB1/CENPE/SMG5/RAD21/NCAPG2/TACC3/INCENP/NAT10/SMC2/CCT5/SPC24/DDX11/MAPK1/HNRNPU/HASPIN/ESPL1/ACTL6A/NSMCE2/CDC16/SPDL1/PIF1/RMI2/ZWILCH/RUVBL1/NAA10/CCT4/PML/TCP1/XRN1/CCT7/CDK2/TP53/NBN/MRE11/PRKCQ/SFPQ/ZW10/SMARCA4/ANAPC1/CCT3/MAD2L2"
"M22952","GOBP_REGULATION_OF_DNA_TEMPLATED_DNA_REPLICATION_INITIATION",20,0.802340864887687,2.20494993860338,1.71626235540088e-06,0.000190453633578836,0.000162683605372473,2948,"tags=70%, list=14%, signal=60%","MCM4/MCM7/CDT1/CUL4A/MCM2/TICRR/MCM5/DTL/CDK2/MCM3/NBN/CIZ1/MCM6/GMNN"
"M17748","GOCC_MITOCHONDRIAL_PROTEIN_CONTAINING_COMPLEX",178,0.453924575184096,1.87481376961115,1.699106526303e-06,0.000190453633578836,0.000162683605372473,5853,"tags=57%, list=27%, signal=42%","PDSS1/PPIF/MRPS12/PNPT1/MRPL15/MRPL47/MRPL4/MFN1/TIMM8A/MRPL37/MRPL48/MRPL9/MRPL11/MRPS9/TOMM5/MRPL12/CHCHD3/TIMM50/SUPV3L1/MRPS5/MRPL51/MRPS17/GRPEL1/MRPL38/AFG3L2/MRPL2/TOMM22/APOO/PHB2/TIMM23/DNAJC19/MRPL14/MRPS25/MRPL13/ISCA1/PHB1/MRPL50/TOMM40/MRPL39/TRABD/MRPS15/TIMM44/MRPL23/AURKAIP1/MRPS18A/FXN/MRPL16/TIMM8B/TIMM17A/MRPL58/POLG/MRPS10/TOMM6/MRPL21/VDAC1/MRPS23/GADD45GIP1/GRPEL2/MRPL18/MRPS21/PMPCA/NFS1/AGK/MRPL36/TIMM29/MRPS24/MRPS22/ACAD9/MRPS18B/TIMM17B/MRPL17/MRPS2/MRPS7/TMEM186/MRPS16/DNAJC11/MRPL44/PAM16/MRPL35/IMMP2L/IMMP1L/HADHA/MRPL3/MRPL33/BAX/HSD17B10/MRPL34/TRMT10C/POLRMT/CHCHD1/SLC25A5/MRPS6/MPC1/COA1/MRPL1/TIMM21/MRPS18C/CHCHD10/IMMT/MCU/LYRM4/APOOL"
"M35931","HP_ARTERIOSCLEROSIS",95,-0.555735857679752,-2.03806350775121,1.85323540194535e-06,0.000201621110346937,0.000172222753297398,2054,"tags=29%, list=10%, signal=27%","ANTXR1/SMAD3/XYLT2/TGFBR2/GGCX/ACTA2/ALMS1/TNXB/SC5D/THSD1/EFEMP2/LAMB2/LOX/TGFBR3/TGFBR1/ABCC6/MYH11/GHR/HTRA1/PRKG1/TGFB3/FBN1/MFAP5/ADIPOQ/COL3A1/HGD/THSD4/ESR1"
"M16023","GOBP_RNA_LOCALIZATION",201,0.429818079037179,1.80764581232365,1.84055886115149e-06,0.000201621110346937,0.000172222753297398,4126,"tags=44%, list=19%, signal=36%","IGF2BP3/IGF2BP2/PEG10/NDC1/NXT2/MX2/SEH1L/MAGOH/PNPT1/DKC1/STAU2/CKAP5/SMG5/XPO5/ALYREF/YBX1/NUP155/NUP205/BICD1/CCT5/QKI/MAGOHB/CAPRIN1/HNRNPU/RBM8A/DDX39A/PCID2/NUP50/NUP210/NUP93/HSF1/RUVBL1/NCBP1/FBL/NUP160/KHDRBS1/CHTOP/UPF3B/CCT4/TCP1/CCT7/RAN/FXR1/SENP2/NCBP2/NUP98/SLBP/NUP85/UPF2/GLE1/NUTF2/NUP37/NUP88/NSUN2/CCT3/PPP1R21/LRPPRC/ENY2/DHX9/RANBP17/POLDIP3/MCM3AP/SSB/ZNHIT6/AGFG1/SEM1/THOC5/EIF4A3/RBM33/NUP153/DHX36/NXT1/FMR1/CCT6A/CCT8/NUP62/NUP133/MRPL18/DDX19A/BORCS5/XPOT/PRPF31/POM121/SRSF7/NUP43/THOC1/RAE1/ATR"
"M17516","GOCC_OUTER_KINETOCHORE",20,0.799079000885183,2.1959858596853,1.9777806642177e-06,0.00021308186437693,0.00018201241575146,1761,"tags=65%, list=8%, signal=60%","SKA1/NUF2/BUB1/NDC80/CENPF/SPC25/PLK1/SKA3/KNL1/BUB1B/CCNB1/SPC24/SPDL1"
"M10589","GOBP_POSITIVE_REGULATION_OF_TYPE_I_INTERFERON_PRODUCTION",79,0.561559292218537,2.0474966617415,2.16723894411482e-06,0.000231248563104252,0.000197530229673623,3532,"tags=48%, list=17%, signal=40%","MMP12/CGAS/KPNA2/TLR2/POLR3G/RIPK2/CD14/IRAK1/PLCG2/RIOK3/IFIH1/NMB/STAT1/ISG15/TANK/OAS1/OAS2/POLR3C/RIGI/TLR8/HSPD1/PQBP1/IRF5/DHX33/IKBKE/GAPDH/PTPN22/TRIM65/DHX9/OAS3/G3BP1/POLR3D/GARIN5A/IRF1/DHX36/UAP1/TLR4/HMGB2"
"M17276","GOCC_PRERIBOSOME",105,0.503024210379365,1.9043383493646,2.22119510039984e-06,0.000234748590753686,0.000200519918587474,5461,"tags=56%, list=26%, signal=42%","BOP1/RIOK3/RRP1/BYSL/RCL1/SLX9/DCAF13/WDR74/NAT10/PNO1/NIP7/UTP23/EMG1/TSR1/RRP1B/NOB1/WDR12/UTP4/UTP6/DIMT1/RRS1/FBL/UTP25/RRP9/MRTO4/RIOK1/WDR43/LTV1/PRKDC/RPS24/HEATR1/PPAN/UTP11/DHX37/IMP4/EBNA1BP2/RPS27A/NOC2L/PES1/NOL10/UTP18/WDR3/NOL11/UTP14A/KRI1/WDR46/NOL7/NOP9/RPS19BP1/RRP36/BMS1/NOP56/NGDN/PDCD11/RPS16/AATF/NOL6/NOP58/NOP14"
"M23970","GOBP_NEGATIVE_REGULATION_OF_LYMPHOCYTE_ACTIVATION",181,0.448340470172121,1.86172459252808,2.25585985043455e-06,0.000236162988304454,0.000201728082950974,3372,"tags=36%, list=16%, signal=31%","GAL/SFRP1/CDKN2A/TNFRSF21/IDO1/LYN/IL4I1/VSIG4/CEBPB/PRNP/CD300A/IL2RA/PELI1/RUNX3/CD80/LILRB4/CD86/ARG2/MERTK/CBFB/HAVCR2/LAG3/ANXA1/CD274/LAPTM5/DLG1/LILRB1/LILRB2/PDCD1LG2/PTPN2/RC3H2/FCGR2B/CR1/HMGB3/TNFAIP3/PSMB9/PSMB2/FGL2/ITCH/TYROBP/HLA-G/NRARP/SAMSN1/PSMA7/MNDA/CD74/PSMB4/SCRIB/PTPN22/PAG1/TMEM131L/PSMA1/DUSP3/MDK/SOCS1/VTCN1/CTLA4/PSMB8/MAD1L1/CBL/IRF1/LGALS9/TYRO3/ZC3H8/LST1"
